"Date","ConcLow","ConcHigh","Uncen","ConcAve","Julian","Month","Day","DecYear","MonthSeq","waterYear","SinDY","CosDY","medium_cd","hyd_cond_cd","samp_type_cd","hyd_event_cd","dqi_cd","rpt_lev_cd","site"
1978-06-28,9.2,9.2,1,9.2,46929,6,180,1978.48847031963,1542,1978,0.0723797712476886,-0.99737714467203,"WS","A","9","9","R",NA,"06610663"
1978-08-30,6.9,6.9,1,6.9,46992,8,243,1978.66107305936,1544,1978,-0.847921375536292,-0.530122005682317,"WS","A","9","9","R",NA,"06610663"
1979-05-02,16,16,1,16,47237,5,123,1979.33230593607,1553,1979,0.869235000934468,-0.494399143557566,"WS","A","9","9","R",NA,"06610663"
1979-07-08,11,11,1,11,47304,7,190,1979.51586757991,1555,1979,-0.0995338610913839,-0.995034175541846,"WS","A","9","9","R",NA,"06610663"
1978-06-28,7.8,7.8,1,7.8,46929,6,180,1978.48847031963,1542,1978,0.0723797712476886,-0.99737714467203,"WS","A","9","9","R",NA,"06610665"
1978-08-30,6.9,6.9,1,6.9,46992,8,243,1978.66107305936,1544,1978,-0.847921375536292,-0.530122005682317,"WS","A","9","9","R",NA,"06610665"
1979-05-02,26,26,1,26,47237,5,123,1979.33230593607,1553,1979,0.869235000934468,-0.494399143557566,"WS","A","9","9","R",NA,"06610665"
1979-07-08,23,23,1,23,47304,7,190,1979.51586757991,1555,1979,-0.0995338610913839,-0.995034175541846,"WS","A","9","9","R",NA,"06610665"
1975-05-28,7.5,7.5,1,7.5,45802,5,149,1975.40353881279,1505,1975,0.56965293493984,-0.821885353145088,"WS","A","9","9","A",NA,"06805565"
1975-06-26,7.3,7.3,1,7.3,45831,6,178,1975.48299086758,1506,1975,0.106668207762591,-0.994294671338792,"WS","A","9","9","A",NA,"06805565"
1976-05-07,6.2,6.2,1,6.2,46147,5,128,1976.34779143898,1517,1976,0.817095416758394,-0.576502454385431,"WS","A","9","9","A",NA,"06805565"
1976-11-02,3.1,3.1,1,3.1,46326,11,307,1976.83686247723,1523,1977,-0.854726277036616,0.519078983723215,"WS","A","9","9","A",NA,"06805565"
1977-05-21,3.4,3.4,1,3.4,46526,5,142,1977.38436073059,1529,1977,0.664319454837534,-0.747448768762356,"WS","A","9","9","A",NA,"06805565"
1977-07-25,6.3,6.3,1,6.3,46591,7,207,1977.56244292237,1531,1977,-0.382352077493553,-0.924016714587114,"WS","A","9","9","A",NA,"06805565"
1977-08-09,4.4,4.4,1,4.4,46606,8,222,1977.60353881279,1532,1977,-0.605626982964491,-0.795748677350662,"WS","A","9","9","A",NA,"06805565"
1978-05-31,15,15,1,15,46901,5,152,1978.41175799087,1541,1978,0.526468034501187,-0.850194923913603,"WS","A","9","9","A",NA,"06805565"
1978-07-20,18,18,1,18,46951,7,202,1978.54874429224,1543,1978,-0.301503766089174,-0.953464985740979,"WS","A","9","9","A",NA,"06805565"
1979-05-15,8.2,8.2,1,8.2,47250,5,136,1979.36792237443,1553,1979,0.737842413641455,-0.67497301622491,"WS","A","9","9","A",NA,"06805565"
1980-04-03,17,17,1,17,47574,4,94,1980.25489526412,1564,1980,0.999527014573898,-0.0307530020809428,"WS","A","9","9","A",NA,"06805565"
1980-07-30,5.7,5.7,1,5.7,47692,7,212,1980.5772996357,1567,1980,-0.466816848199469,-0.884354018613086,"WS","A","9","9","A",NA,"06805565"
1981-03-23,3.8,3.8,1,3.8,47928,3,83,1981.22271689498,1575,1981,0.985342714797635,0.170586442589168,"WS","A","9","9","A",NA,"06805565"
1974-02-20,2.4,2.4,1,2.4,45340,2,51,1974.13778538813,1490,1974,0.761569297970428,0.648083485662789,"WS","A","9","9","A",NA,"06805600"
1974-03-06,1.9,1.9,1,1.9,45354,3,66,1974.17614155251,1491,1974,0.89423986289711,0.447588055700505,"WS","A","9","9","A",NA,"06805600"
1974-03-19,1.5,1.5,1,1.5,45367,3,79,1974.21175799087,1491,1974,0.971270992165603,0.237976174810938,"WS","A","9","9","A",NA,"06805600"
1974-04-02,1.1,1.1,1,1.1,45381,4,93,1974.25011415525,1492,1974,0.999999742770064,-0.000717258534918306,"WS","A","9","9","A",NA,"06805600"
1974-04-17,1.6,1.6,1,1.6,45396,4,108,1974.29121004566,1492,1974,0.966664410572683,-0.256046709278146,"WS","A","9","9","A",NA,"06805600"
1974-05-01,0.9,0.9,1,0.9,45410,5,122,1974.32956621005,1493,1974,0.877616482930773,-0.479363441334673,"WS","A","9","9","A",NA,"06805600"
1974-05-13,2,2,1,2,45422,5,134,1974.36244292237,1493,1974,0.760638827793122,-0.649175302713763,"WS","A","9","9","A",NA,"06805600"
1974-05-29,2,2,1,2,45438,5,150,1974.40627853881,1493,1974,0.555421129407251,-0.831569220815666,"WS","A","9","9","A",NA,"06805600"
1974-06-12,3.1,3.1,1,3.1,45452,6,164,1974.4446347032,1494,1974,0.340896561527516,-0.940100810731869,"WS","A","9","9","A",NA,"06805600"
1974-07-10,1.1,1.1,1,1.1,45480,7,192,1974.52134703196,1495,1974,-0.133725557339464,-0.99101840311583,"WS","A","9","9","A",NA,"06805600"
1974-07-24,0.4,0.4,1,0.4,45494,7,206,1974.55970319635,1495,1974,-0.366389999105849,-0.930461374026464,"WS","A","9","9","A",NA,"06805600"
1974-08-06,0.39,0.39,1,0.39,45507,8,219,1974.5953196347,1496,1974,-0.563743289017791,-0.825950061497306,"WS","A","9","9","A",NA,"06805600"
1974-08-21,1.1,1.1,1,1.1,45522,8,234,1974.63641552511,1496,1974,-0.755963036226385,-0.654614304655333,"WS","A","9","9","A",NA,"06805600"
1974-09-04,0.7,0.7,1,0.7,45536,9,248,1974.6747716895,1497,1974,-0.89035435045983,-0.455268196360404,"WS","A","9","9","A",NA,"06805600"
1974-09-17,0.75,0.75,1,0.75,45549,9,261,1974.71038812785,1497,1974,-0.969186755233264,-0.246327086371795,"WS","A","9","9","A",NA,"06805600"
1974-10-01,0.4,0.4,1,0.4,45563,10,275,1974.74874429224,1498,1975,-0.999968875337842,-0.00788976270693486,"WS","A","9","9","A",NA,"06805600"
1974-10-16,0.99,0.99,1,0.99,45578,10,290,1974.78984018265,1498,1975,-0.968832397698571,0.247717147508276,"WS","A","9","9","A",NA,"06805600"
1974-10-30,0.82,0.82,1,0.82,45592,10,304,1974.82819634703,1498,1975,-0.881709854888431,0.471792042951789,"WS","A","9","9","A",NA,"06805600"
1974-11-13,1.1,1.1,1,1.1,45606,11,318,1974.86655251142,1499,1975,-0.743624573957485,0.668597407268791,"WS","A","9","9","A",NA,"06805600"
1974-12-10,2.2,2.2,1,2.2,45633,12,345,1974.94052511416,1500,1975,-0.365054859740548,0.930986009228822,"WS","A","9","9","A",NA,"06805600"
1974-12-23,1.4,1.4,1,1.4,45646,12,358,1974.97614155251,1500,1975,-0.149346222307311,0.988784964429848,"WS","A","9","9","A",NA,"06805600"
1975-01-07,1.6,1.6,1,1.6,45661,1,7,1975.01723744292,1501,1975,0.108094430320673,0.994140630964075,"WS","A","9","9","A",NA,"06805600"
1975-01-21,0.95,0.95,1,0.95,45675,1,21,1975.05559360731,1501,1975,0.342244801084734,0.939610821633335,"WS","A","9","9","A",NA,"06805600"
1975-02-07,0.83,0.83,1,0.83,45692,2,38,1975.10216894977,1502,1975,0.598755543616162,0.800931831674153,"WS","A","9","9","A",NA,"06805600"
1975-02-19,0.95,0.95,1,0.95,45704,2,50,1975.1350456621,1502,1975,0.750300771404488,0.661096628663186,"WS","A","9","9","A",NA,"06805600"
1975-03-04,1.3,1.3,1,1.3,45717,3,64,1975.17066210046,1503,1975,0.878303234795773,0.478103992607552,"WS","A","9","9","A",NA,"06805600"
1975-03-19,1.6,1.6,1,1.6,45732,3,79,1975.21175799087,1503,1975,0.971270992165327,0.237976174812063,"WS","A","9","9","A",NA,"06805600"
1975-04-01,1.9,1.9,1,1.9,45745,4,92,1975.24737442922,1504,1975,0.999863928443904,0.0164961994630406,"WS","A","9","9","A",NA,"06805600"
1975-04-16,2.8,2.8,1,2.8,45760,4,107,1975.28847031963,1504,1975,0.970928612008505,-0.239369234412525,"WS","A","9","9","A",NA,"06805600"
1975-04-30,6.1,6.1,1,6.1,45774,4,121,1975.32682648402,1504,1975,0.885737908222499,-0.46418569337888,"WS","A","9","9","A",NA,"06805600"
1975-05-13,1.8,1.8,1,1.8,45787,5,134,1975.36244292237,1505,1975,0.760638827793874,-0.649175302712881,"WS","A","9","9","A",NA,"06805600"
1975-05-29,1.2,1.2,1,1.2,45803,5,150,1975.40627853881,1505,1975,0.555421129406702,-0.831569220816033,"WS","A","9","9","A",NA,"06805600"
1975-06-10,1.1,1.1,1,1.1,45815,6,162,1975.43915525114,1506,1975,0.373054331470083,-0.927809498642587,"WS","A","9","9","A",NA,"06805600"
1975-06-24,3.2,3.2,1,3.2,45829,6,176,1975.47751141553,1506,1975,0.14083022127711,-0.990033761431922,"WS","A","9","9","A",NA,"06805600"
1973-03-30,7.8,7.8,1,7.8,45013,3,90,1973.24189497717,1479,1973,0.998703584048362,0.0509033516475808,"WS","A","9","9","A",NA,"06806495"
1973-06-14,8.7,8.7,1,8.7,45089,6,166,1973.45011415525,1482,1973,0.308334761482834,-0.951277916731658,"WS","A","9","9","A",NA,"06806495"
1973-09-26,8.6,8.6,1,8.6,45193,9,270,1973.7350456621,1485,1973,-0.995588923627305,-0.0938226792978355,"WS","A","9","9","A",NA,"06806495"
1974-04-25,4.2,4.2,1,4.2,45404,4,116,1974.31312785388,1492,1974,0.922362691140638,-0.386325078129548,"WS","A","9","9","A",NA,"06806495"
1974-05-30,11,11,1,11,45439,5,151,1974.40901826484,1493,1974,0.541024740608017,-0.841006676578746,"WS","A","9","9","A",NA,"06806495"
1974-06-26,6,6,1,6,45466,6,178,1974.48299086758,1494,1974,0.106668207763248,-0.994294671338722,"WS","A","9","9","A",NA,"06806495"
1974-10-02,3.9,3.9,1,3.9,45564,10,276,1974.75148401826,1498,1975,-0.99995652845388,0.00932422664165202,"WS","A","9","9","A",NA,"06806495"
1975-05-28,7.6,7.6,1,7.6,45802,5,149,1975.40353881279,1505,1975,0.56965293493984,-0.821885353145088,"WS","A","9","9","A",NA,"06806495"
1975-06-26,6.1,6.1,1,6.1,45831,6,178,1975.48299086758,1506,1975,0.106668207762591,-0.994294671338792,"WS","A","9","9","A",NA,"06806495"
1976-05-07,4.5,4.5,1,4.5,46147,5,128,1976.34779143898,1517,1976,0.817095416758394,-0.576502454385431,"WS","A","9","9","A",NA,"06806495"
1976-11-03,2.2,2.2,1,2.2,46327,11,308,1976.83959471767,1523,1977,-0.845689650154322,0.533675009366056,"WS","A","9","9","A",NA,"06806495"
1977-05-21,1.9,1.9,1,1.9,46526,5,142,1977.38436073059,1529,1977,0.664319454837534,-0.747448768762356,"WS","A","9","9","A",NA,"06806495"
1977-07-25,9,9,1,9,46591,7,207,1977.56244292237,1531,1977,-0.382352077493553,-0.924016714587114,"WS","A","9","9","A",NA,"06806495"
1977-08-09,14,14,1,14,46606,8,222,1977.60353881279,1532,1977,-0.605626982964491,-0.795748677350662,"WS","A","9","9","A",NA,"06806495"
1978-05-08,5.8,5.8,1,5.8,46878,5,129,1978.34874429224,1541,1978,0.813629300158062,-0.581384005562849,"WS","A","9","9","A",NA,"06806495"
1978-05-31,7.1,7.1,1,7.1,46901,5,152,1978.41175799087,1541,1978,0.526468034501187,-0.850194923913603,"WS","A","9","9","A",NA,"06806495"
1978-07-20,23,23,1,23,46951,7,202,1978.54874429224,1543,1978,-0.301503766089174,-0.953464985740979,"WS","A","9","9","A",NA,"06806495"
1979-05-16,5,5,1,5,47251,5,137,1979.37066210046,1553,1979,0.726114543401368,-0.687573755942606,"WS","A","9","9","A",NA,"06806495"
1980-04-03,16,16,1,16,47574,4,94,1980.25489526412,1564,1980,0.999527014573898,-0.0307530020809428,"WS","A","9","9","A",NA,"06806495"
1980-07-29,5.4,5.4,1,5.4,47691,7,211,1980.57456739526,1567,1980,-0.45156694896136,-0.892237238970516,"WS","A","9","9","A",NA,"06806495"
1981-03-23,2.5,2.5,1,2.5,47928,3,83,1981.22271689498,1575,1981,0.985342714797635,0.170586442589168,"WS","A","9","9","A",NA,"06806495"
1973-02-22,5.8,5.8,1,5.8,44977,2,53,1973.14326484018,1478,1973,0.783426070610068,0.621484989270432,"WS","A","9","9","A",NA,"06806501"
1973-05-30,8.8,8.8,1,8.8,45074,5,151,1973.40901826484,1481,1973,0.541024740607043,-0.841006676579373,"WS","A","9","9","A",NA,"06806501"
1974-01-22,7.6,7.6,1,7.6,45311,1,22,1974.05833333333,1489,1974,0.358367949545282,0.933580426497209,"WS","A","9","9","A",NA,"06806501"
1974-05-30,21,21,1,21,45439,5,151,1974.40901826484,1493,1974,0.541024740608017,-0.841006676578746,"WS","A","9","9","A",NA,"06806501"
1976-11-03,2.7,2.7,1,2.7,46327,11,308,1976.83959471767,1523,1977,-0.845689650154322,0.533675009366056,"WS","A","9","9","A",NA,"06806501"
1977-07-25,15,15,1,15,46591,7,207,1977.56244292237,1531,1977,-0.382352077493553,-0.924016714587114,"WS","A","9","9","A",NA,"06806501"
1977-08-09,9.7,9.7,1,9.7,46606,8,222,1977.60353881279,1532,1977,-0.605626982964491,-0.795748677350662,"WS","A","9","9","A",NA,"06806501"
1978-05-08,5.3,5.3,1,5.3,46878,5,129,1978.34874429224,1541,1978,0.813629300158062,-0.581384005562849,"WS","A","9","9","A",NA,"06806501"
1978-05-31,6.8,6.8,1,6.8,46901,5,152,1978.41175799087,1541,1978,0.526468034501187,-0.850194923913603,"WS","A","9","9","A",NA,"06806501"
1978-07-20,21,21,1,21,46951,7,202,1978.54874429224,1543,1978,-0.301503766089174,-0.953464985740979,"WS","A","9","9","A",NA,"06806501"
1979-05-16,5.4,5.4,1,5.4,47251,5,137,1979.37066210046,1553,1979,0.726114543401368,-0.687573755942606,"WS","A","9","9","A",NA,"06806501"
1980-04-03,16,16,1,16,47574,4,94,1980.25489526412,1564,1980,0.999527014573898,-0.0307530020809428,"WS","A","9","9","A",NA,"06806501"
1980-07-29,3.9,3.9,1,3.9,47691,7,211,1980.57456739526,1567,1980,-0.45156694896136,-0.892237238970516,"WS","A","9","9","A",NA,"06806501"
1981-03-23,2.4,2.4,1,2.4,47928,3,83,1981.22271689498,1575,1981,0.985342714797635,0.170586442589168,"WS","A","9","9","A",NA,"06806501"
1976-10-15,2.5,2.5,1,2.5,46308,10,289,1976.78768214936,1522,1977,-0.972102110507019,0.23455806689986,"WS","A","A","Z","A",NA,"06815880"
1977-03-01,2.5,2.5,1,2.5,46445,3,61,1977.16244292237,1527,1977,0.852452726232952,0.522804312853296,"WS","A","A","Z","A",NA,"06815880"
1977-05-26,2.7,2.7,1,2.7,46531,5,147,1977.39805936073,1529,1977,0.597605977456871,-0.801789932406124,"WS","A","A","Z","A",NA,"06815880"
1977-08-30,3.1,3.1,1,3.1,46627,8,243,1977.66107305936,1532,1977,-0.847921375535942,-0.530122005682877,"WS","A","A","Z","A",NA,"06815880"
1977-12-09,9.8,9.8,1,9.8,46728,12,344,1977.93778538813,1536,1978,-0.381026166675845,0.924564254288641,"WS","A","A","Z","A",NA,"06815880"
1978-03-29,6,6,1,6,46838,3,89,1978.23915525114,1539,1978,0.997679397813965,0.0680868502543907,"WS","A","A","Z","A",NA,"06815880"
1978-05-11,4.9,4.9,1,4.9,46881,5,132,1978.35696347032,1541,1978,0.782533733932224,-0.622608187593202,"WS","A","A","Z","A",NA,"06815880"
1978-08-08,3.2,3.2,1,3.2,46970,8,221,1978.60079908676,1544,1978,-0.591839747397682,-0.806055651552824,"WS","A","A","Z","A",NA,"06815880"
1979-05-09,0.32,0.32,1,0.32,47244,5,130,1979.35148401826,1553,1979,0.803501182246509,-0.59530315817108,"WS","A","A","Z","A",NA,"06815880"
1980-07-09,4.3,4.3,1,4.3,47671,7,191,1980.51992258652,1567,1980,-0.124850650957658,-0.992175546440976,"WS","A","A","Z","A",NA,"06815880"
1973-07-17,4.5,4.5,1,4.5,45122,7,199,1973.54052511416,1483,1973,-0.251884260907277,-0.967757365824303,"WS","A","9","9","A",NA,"06817800"
1973-08-14,1.4,1.4,1,1.4,45150,8,227,1973.61723744292,1484,1973,-0.671791432713052,-0.740740353250277,"WS","A","9","9","A",NA,"06817800"
1973-09-11,1.4,1.4,1,1.4,45178,9,255,1973.69394977169,1485,1973,-0.938625043742663,-0.344939164577008,"WS","A","9","9","A",NA,"06817800"
1973-10-10,4.1,4.1,1,4.1,45207,10,284,1973.77340182648,1486,1974,-0.989209373770785,0.146508753472316,"WS","A","9","9","A",NA,"06817800"
1973-11-14,3,3,1,3,45242,11,319,1973.86929223744,1487,1974,-0.732005592656081,0.681298621986144,"WS","A","9","9","A",NA,"06817800"
1973-12-11,3.6,3.6,1,3.6,45269,12,346,1973.94326484018,1488,1974,-0.348975379170556,0.937131892922638,"WS","A","9","9","A",NA,"06817800"
1974-01-22,5.9,5.9,1,5.9,45311,1,22,1974.05833333333,1489,1974,0.358367949545282,0.933580426497209,"WS","A","9","9","A",NA,"06817800"
1974-02-12,4.1,4.1,1,4.1,45332,2,43,1974.11586757991,1490,1974,0.665390999048148,0.746495022344896,"WS","A","9","9","A",NA,"06817800"
1974-03-12,3.8,3.8,1,3.8,45360,3,72,1974.19257990868,1491,1974,0.93562138592551,0.353005130555956,"WS","A","9","9","A",NA,"06817800"
1974-04-09,3.5,3.5,1,3.5,45388,4,100,1974.26929223744,1492,1974,0.992662246846927,-0.120920071472069,"WS","A","9","9","A",NA,"06817800"
1974-05-21,9.5,9.5,1,9.5,45430,5,142,1974.38436073059,1493,1974,0.664319454837655,-0.747448768762248,"WS","A","9","9","A",NA,"06817800"
1974-06-18,5,5,1,5,45458,6,170,1974.46107305936,1494,1974,0.242153872999231,-0.970237858358182,"WS","A","9","9","A",NA,"06817800"
1974-07-23,1.1,1.1,1,1.1,45493,7,205,1974.55696347032,1495,1974,-0.350319351454227,-0.936630317679654,"WS","A","9","9","A",NA,"06817800"
1974-08-21,1.8,1.8,1,1.8,45522,8,234,1974.63641552511,1496,1974,-0.755963036226385,-0.654614304655333,"WS","A","9","9","A",NA,"06817800"
1974-09-17,1.4,1.4,1,1.4,45549,9,261,1974.71038812785,1497,1974,-0.969186755233264,-0.246327086371795,"WS","A","9","9","A",NA,"06817800"
1974-10-16,0.89,0.89,1,0.89,45578,10,290,1974.78984018265,1498,1975,-0.968832397698571,0.247717147508276,"WS","A","9","9","A",NA,"06817800"
1974-11-19,0.84,0.84,1,0.84,45612,11,324,1974.88299086758,1499,1975,-0.670728137085951,0.741703287117706,"WS","A","9","9","A",NA,"06817800"
1974-12-17,1.8,1.8,1,1.8,45640,12,352,1974.95970319635,1500,1975,-0.250495737634989,0.96811770225872,"WS","A","9","9","A",NA,"06817800"
1975-01-16,1.4,1.4,1,1.4,45670,1,16,1975.04189497717,1501,1975,0.260204415528863,0.965553552186145,"WS","A","9","9","A",NA,"06817800"
1975-02-28,4.5,4.5,1,4.5,45713,2,59,1975.15970319635,1502,1975,0.843327209325631,0.537400426135896,"WS","A","9","9","A",NA,"06817800"
1975-03-26,5.3,5.3,1,5.3,45739,3,86,1975.23093607306,1503,1975,0.992834687339128,0.119495956484795,"WS","A","9","9","A",NA,"06817800"
1975-04-23,4,4,1,4,45767,4,114,1975.30764840183,1504,1975,0.935114031491464,-0.35434693184474,"WS","A","9","9","A",NA,"06817800"
1975-05-29,2.9,2.9,1,2.9,45803,5,150,1975.40627853881,1505,1975,0.555421129406702,-0.831569220816033,"WS","A","9","9","A",NA,"06817800"
1975-06-26,17,17,1,17,45831,6,178,1975.48299086758,1506,1975,0.106668207762591,-0.994294671338792,"WS","A","9","9","A",NA,"06817800"
1975-07-30,0.91,0.91,1,0.91,45865,7,212,1975.57614155251,1507,1975,-0.460369587888764,-0.887727346963655,"WS","A","9","9","A",NA,"06817800"
1988-11-17,5.2,5.2,1,5.2,50724,11,322,1988.87784608379,1667,1989,-0.694349580722838,0.719637867090121,"WS","9","9","9","A",NA,"395819095282700"
1988-11-17,3.8,3.8,1,3.8,50724,11,322,1988.87784608379,1667,1989,-0.694349580722838,0.719637867090121,"WS","9","9","9","A",NA,"395825095230000"
1988-11-17,2.5,2.5,1,2.5,50724,11,322,1988.87784608379,1667,1989,-0.694349580722838,0.719637867090121,"WS","9","9","9","A",NA,"400056095260500"
1988-11-17,2.4,2.4,1,2.4,50724,11,322,1988.87784608379,1667,1989,-0.694349580722838,0.719637867090121,"WS","9","9","9","A",NA,"400234095311300"
1978-02-09,0.5,0.5,1,0.5,46790,2,40,1978.10764840183,1538,1978,0.625970085970342,0.77984706928364,"WS","A","9","9","R",NA,"06610000"
1978-03-30,3.1,3.1,1,3.1,46839,3,90,1978.24189497717,1539,1978,0.998703584048344,0.0509033516479155,"WS","A","9","9","R",NA,"06610000"
1978-04-25,3,3,1,3,46865,4,116,1978.31312785388,1540,1978,0.922362691140319,-0.386325078130307,"WS","A","9","9","R",NA,"06610000"
1978-05-22,0.92,0.92,1,0.92,46892,5,143,1978.38710045662,1541,1978,0.651354926876892,-0.758773193538886,"WS","A","9","9","R",NA,"06610000"
1978-06-12,1.1,1.1,1,1.1,46913,6,164,1978.4446347032,1542,1978,0.340896561526742,-0.940100810732149,"WS","A","9","9","R",NA,"06610000"
1978-07-17,1.4,1.4,1,1.4,46948,7,199,1978.54052511416,1543,1978,-0.251884260906953,-0.967757365824388,"WS","A","9","9","R",NA,"06610000"
1978-08-08,0.85,0.85,1,0.85,46970,8,221,1978.60079908676,1544,1978,-0.591839747397682,-0.806055651552824,"WS","A","9","9","R",NA,"06610000"
1978-09-07,0.64,0.64,1,0.64,47000,9,251,1978.68299086758,1545,1978,-0.912668137335822,-0.408701444935004,"WS","A","9","9","R",NA,"06610000"
1978-10-16,0.8,0.8,1,0.8,47039,10,290,1978.78984018265,1546,1979,-0.968832397698818,0.247717147507312,"WS","A","9","9","R",NA,"06610000"
1978-11-06,0.94,0.94,1,0.94,47060,11,311,1978.84737442922,1547,1979,-0.818603132937379,0.574359565729611,"WS","A","9","9","R",NA,"06610000"
1978-12-04,0.8,0.8,1,0.8,47088,12,339,1978.92408675799,1548,1979,-0.459095654501785,0.888386841425276,"WS","A","9","9","R",NA,"06610000"
1979-01-10,0.73,0.73,1,0.73,47125,1,10,1979.025456621,1549,1979,0.159267529132274,0.987235460345758,"WS","A","9","9","R",NA,"06610000"
1979-02-09,0.88,0.88,1,0.88,47155,2,40,1979.10764840183,1550,1979,0.625970085969438,0.779847069284365,"WS","A","9","9","R",NA,"06610000"
1979-03-30,27,27,1,27,47204,3,90,1979.24189497717,1551,1979,0.998703584048286,0.0509033516490724,"WS","A","9","9","R",NA,"06610000"
1979-04-19,3.8,3.8,1,3.8,47224,4,110,1979.29668949772,1552,1979,0.957278025574024,-0.289169123097711,"WS","A","9","9","R",NA,"06610000"
1979-05-21,2.1,2.1,1,2.1,47256,5,142,1979.38436073059,1553,1979,0.664319454837906,-0.747448768762025,"WS","A","9","9","R",NA,"06610000"
1979-06-18,1.2,1.2,1,1.2,47284,6,170,1979.46107305936,1554,1979,0.242153872999556,-0.970237858358101,"WS","A","9","9","R",NA,"06610000"
1979-07-09,1.1,1.1,1,1.1,47305,7,191,1979.51860730594,1555,1979,-0.116646991725804,-0.993173438691007,"WS","A","9","9","R",NA,"06610000"
1979-08-13,0.64,0.64,1,0.64,47340,8,226,1979.61449771689,1556,1979,-0.658941272043081,-0.752194389767862,"WS","A","9","9","R",NA,"06610000"
1979-09-10,1.9,1.9,1,1.9,47368,9,254,1979.69121004566,1557,1979,-0.932548415622298,-0.361044945291223,"WS","A","9","9","R",NA,"06610000"
1979-10-25,1.4,1.4,1,1.4,47413,10,299,1979.81449771689,1558,1980,-0.9190034272654,0.394249541121418,"WS","A","9","9","R",NA,"06610000"
1979-11-05,3.5,3.5,1,3.5,47424,11,310,1979.8446347032,1559,1980,-0.82836850381536,0.560183560885807,"WS","A","9","9","R",NA,"06610000"
1979-12-06,2.9,2.9,1,2.9,47455,12,341,1979.92956621005,1560,1980,-0.428243887929493,0.903663196357488,"WS","A","9","9","R",NA,"06610000"
1980-01-14,2,2,1,2,47494,1,14,1980.03631602914,1561,1980,0.226205405997835,0.97407962420808,"WS","A","9","9","R",NA,"06610000"
1980-02-04,1.7,1.7,1,1.7,47515,2,35,1980.09369307832,1562,1980,0.555272822854596,0.831668258501603,"WS","A","9","9","R",NA,"06610000"
1980-03-03,2.3,2.3,1,2.3,47543,3,63,1980.17019581056,1563,1980,0.876898724993114,0.480675177334394,"WS","A","9","9","R",NA,"06610000"
1980-04-07,2.3,2.3,1,2.3,47578,4,98,1980.26582422587,1564,1980,0.9950612517966,-0.0992628086091802,"WS","A","9","9","R",NA,"06610000"
1980-05-05,1.5,1.5,1,1.5,47606,5,126,1980.34232695811,1565,1980,0.836403794651159,-0.548113758532972,"WS","A","9","9","R",NA,"06610000"
1980-06-09,4.2,4.2,1,4.2,47641,6,161,1980.43795537341,1566,1980,0.380038469609883,-0.924970681490272,"WS","A","9","9","R",NA,"06610000"
1980-06-30,1.8,1.8,1,1.8,47662,6,182,1980.49533242259,1566,1980,0.0293230500037283,-0.999569986913612,"WS","A","9","9","R",NA,"06610000"
1980-08-12,1.1,1.1,1,1.1,47705,8,225,1980.61281876138,1568,1980,-0.650969713814244,-0.759103702860553,"WS","A","9","9","R",NA,"06610000"
1980-09-08,0.85,0.85,1,0.85,47732,9,252,1980.68658925319,1569,1980,-0.921674553709993,-0.387963937813149,"WS","A","9","9","R",NA,"06610000"
1980-10-06,0.94,0.94,1,0.94,47760,10,280,1980.76309198543,1570,1981,-0.996618605342368,0.0821666324333223,"WS","A","9","9","R",NA,"06610000"
1980-11-03,1.1,1.1,1,1.1,47788,11,308,1980.83959471767,1571,1981,-0.845689650154854,0.533675009365214,"WS","A","9","9","R",NA,"06610000"
1980-12-01,0.93,0.93,1,0.93,47816,12,336,1980.91609744991,1572,1981,-0.503094130552473,0.864231621617522,"WS","A","9","9","R",NA,"06610000"
1981-01-05,0.98,0.98,1,0.98,47851,1,5,1981.01175799087,1573,1981,0.0738104509457767,0.997272288460469,"WS","A","9","9","R",NA,"06610000"
1981-02-04,1.1,1.1,1,1.1,47881,2,35,1981.09394977169,1574,1981,0.556613457858027,0.830771604312118,"WS","A","9","9","R",NA,"06610000"
1981-03-02,1.2,1.2,1,1.2,47907,3,62,1981.1651826484,1575,1981,0.861325642999787,0.508053281370177,"WS","A","9","9","R",NA,"06610000"
1981-04-07,2.2,2.2,1,2.2,47943,4,98,1981.26381278539,1576,1981,0.996236259671256,-0.0866793799944673,"WS","A","9","9","R",NA,"06610000"
1981-05-04,4.5,4.5,1,4.5,47970,5,125,1981.33778538813,1577,1981,0.851701877609918,-0.524026632601569,"WS","A","9","9","R",NA,"06610000"
1981-06-08,1.1,1.1,1,1.1,48005,6,160,1981.43367579909,1578,1981,0.404769957971211,-0.914418548108022,"WS","A","9","9","R",NA,"06610000"
1981-07-06,3.1,3.1,1,3.1,48033,7,188,1981.51038812785,1579,1981,-0.0652241974564217,-0.997870634935293,"WS","A","9","9","R",NA,"06610000"
1981-08-03,1.6,1.6,1,1.6,48061,8,216,1981.58710045662,1580,1981,-0.52035644832975,-0.853949159307302,"WS","A","9","9","R",NA,"06610000"
1981-09-03,0.82,0.82,1,0.82,48092,9,247,1981.67203196347,1581,1981,-0.882385741244724,-0.470526730003726,"WS","A","9","9","R",NA,"06610000"
1981-11-09,9,9,1,9,48159,11,314,1981.85559360731,1583,1982,-0.787863534924093,0.615849860223182,"WS","A","9","9","R",NA,"06610000"
1982-01-04,1.1,1.1,1,1.1,48215,1,4,1982.00901826484,1585,1982,0.0566331120450522,0.998395057389655,"WS","A","9","9","R",NA,"06610000"
